date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:13:25	75067/75067	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:23%20GMT	https://newtecons.vn/newtecons-dong-tho-du-an-bds-hang-hieu-dau-tien-cua-marriott-tai-viet-nam/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-dong-tho-du-an-bds-hang-hieu-dau-tien-cua-marriott-tai-viet-nam/index.html	(from https://newtecons.vn/category/tin-du-an/?page=4)
19:13:25	18260/18260	---MCZ	200	added ('OK')	application/json	date:Mon,%2013%20Mar%202023%2012:13:23%20GMT	https://newtecons.vn/wp-json/wp/v2/posts/9436	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/wp/v2/posts/9436.json	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:25	72616/72616	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:26:33%20GMT	https://newtecons.vn/newtecons-khoi-cong-du-an-trong-diem-cua-tt-group-tai-an-giang/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-khoi-cong-du-an-trong-diem-cua-tt-group-tai-an-giang/index.html	(from https://newtecons.vn/category/tin-du-an/?page=4)
19:13:25	71582/71582	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:23%20GMT	https://newtecons.vn/newtecons-khoi-cong-du-an-m-garden-city-da-nang/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-khoi-cong-du-an-m-garden-city-da-nang/index.html	(from https://newtecons.vn/category/tin-du-an/?page=4)
19:13:25	3446/3446	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Mar%202023%2012:13:23%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fnewtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons%2F	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embed3be5.json	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:26	69545/69545	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2017:59:58%20GMT	https://newtecons.vn/newtecons-khoi-cong-du-an-truong-hoc-khu-c-hanoi-adelaide-school/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-khoi-cong-du-an-truong-hoc-khu-c-hanoi-adelaide-school/index.html	(from https://newtecons.vn/category/tin-du-an/?page=4)
19:13:26	3672/3672	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Mar%202023%2012:13:24%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fnewtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons%2F&format=xml	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embedc67b	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:26	71110/71110	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:24%20GMT	https://newtecons.vn/newtecons-khoi-cong-du-an-so-8-bw-thoi-hoa/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-khoi-cong-du-an-so-8-bw-thoi-hoa/index.html	(from https://newtecons.vn/category/tin-du-an/?page=4)
19:13:26	259733/259733	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Dec%202021%2008:08:54%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/b19d45b8f6ea3cb465fb-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/b19d45b8f6ea3cb465fb-scaled.jpg	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:27	76107/76107	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:24%20GMT	https://newtecons.vn/newtecons-va-vietravel-khoi-cong-du-an-to-hop-du-lich-va-dich-vu-tai-hue/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-va-vietravel-khoi-cong-du-an-to-hop-du-lich-va-dich-vu-tai-hue/index.html	(from https://newtecons.vn/category/tin-du-an/?page=4)
19:13:27	611657/611657	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2001:23:57%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/NEW00336-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/NEW00336-scaled.jpg	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:27	262925/262925	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Dec%202021%2008:12:23%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/9f3556004b53810dd842.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/9f3556004b53810dd842.jpg	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:27	73483/73483	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:25%20GMT	https://newtecons.vn/newtecons-tham-gia-khoi-dong-du-an-khu-du-lich-bien-dap-da-nang/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-tham-gia-khoi-dong-du-an-khu-du-lich-bien-dap-da-nang/index.html	(from https://newtecons.vn/category/tin-du-an/?page=4)
19:13:27	930603/930603	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2003:05:16%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/KAK01685-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/KAK01685-scaled.jpg	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:28	733733/733733	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2001:37:47%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/KAK01473-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/KAK01473-scaled.jpg	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:28	472122/472122	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2003:58:51%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/Toa-nha-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/Toa-nha-scaled.jpg	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:28	653866/653866	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2002:56:21%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/2.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/2.jpg	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:28	354104/354104	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Dec%202021%2008:15:15%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/0877-2M.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/0877-2M.jpg	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:30	91322/91322	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:26%20GMT	https://newtecons.vn/category/tin-du-an/?page=6	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/category/tin-du-an/indexc575.html	(from https://newtecons.vn/category/tin-du-an/?page=4)
19:13:30	346629/346629	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2003:33:37%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/bdb2613ad143231d7a521.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/bdb2613ad143231d7a521.jpg	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:30	71907/71907	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:27%20GMT	https://newtecons.vn/newtecons-khoi-cong-du-an-the-pegasuite-ii-du-an-cua-cuoc-song-tien-nghi-dang-cap/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-khoi-cong-du-an-the-pegasuite-ii-du-an-cua-cuoc-song-tien-nghi-dang-cap/index.html	(from https://newtecons.vn/category/tin-du-an/?page=5)
19:13:31	16663487/16663487	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Dec%202021%2001:33:27%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/Snapshot_1.png	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/Snapshot_1.png	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:31	1989335/1989335	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Nov%202021%2007:08:11%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/Phoi-canh-1024x512.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/Phoi-canh-1024x512.jpg	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:31	71218/71218	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2018:20:26%20GMT	https://newtecons.vn/newtecons-hoan-thanh-ban-giao-du-an-vinhomes-ocean-park/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-hoan-thanh-ban-giao-du-an-vinhomes-ocean-park/index.html	(from https://newtecons.vn/category/tin-du-an/?page=5)
19:13:31	18796/18796	---MCZ	200	added ('OK')	application/json	date:Mon,%2013%20Mar%202023%2012:13:29%20GMT	https://newtecons.vn/wp-json/wp/v2/posts/9851	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/wp/v2/posts/9851.json	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:31	71213/71213	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:29%20GMT	https://newtecons.vn/binh-chau-noi-hoi-tu-tinh-hoa-diem-den-cho-suc-khoe-va-binh-yen/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/binh-chau-noi-hoi-tu-tinh-hoa-diem-den-cho-suc-khoe-va-binh-yen/index.html	(from https://newtecons.vn/category/tin-du-an/?page=5)
19:13:31	71535/71535	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:29%20GMT	https://newtecons.vn/vinhomes-sportia-tu-tin-ve-dich-newtecons-khang-dinh-uy-tin-voi-chu-dau-tu/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/vinhomes-sportia-tu-tin-ve-dich-newtecons-khang-dinh-uy-tin-voi-chu-dau-tu/index.html	(from https://newtecons.vn/category/tin-du-an/?page=5)
19:13:32	3405/3405	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Mar%202023%2012:13:29%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fdau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my%2F	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embedb2f1.json	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:32	71804/71804	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:29%20GMT	https://newtecons.vn/cap-nhat-tien-do-du-an-nha-may-nghien-cuu-va-san-xuat-loa-thong-minh-viet-nam/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/cap-nhat-tien-do-du-an-nha-may-nghien-cuu-va-san-xuat-loa-thong-minh-viet-nam/index.html	(from https://newtecons.vn/category/tin-du-an/?page=5)
19:13:32	3583/3583	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Mar%202023%2012:13:30%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fdau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my%2F&format=xml	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embed0992	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:32	69832/69832	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:30%20GMT	https://newtecons.vn/suc-tre-cong-truong-kyocera-hai-phong/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/suc-tre-cong-truong-kyocera-hai-phong/index.html	(from https://newtecons.vn/category/tin-du-an/?page=5)
19:13:32	71963/71963	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:30%20GMT	https://newtecons.vn/cap-nhat-tien-do-du-an-nha-may-thuc-pham-va-do-uong-barett/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/cap-nhat-tien-do-du-an-nha-may-thuc-pham-va-do-uong-barett/index.html	(from https://newtecons.vn/category/tin-du-an/?page=5)
19:13:33	70004/70004	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:30%20GMT	https://newtecons.vn/chiem-nguong-ve-dep-khu-nghi-duong-cao-cap-ven-bien-tuiblue-nam-hoi-an/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/chiem-nguong-ve-dep-khu-nghi-duong-cao-cap-ven-bien-tuiblue-nam-hoi-an/index.html	(from https://newtecons.vn/category/tin-du-an/?page=5)
19:13:33	874237/874237	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202021%2004:39:56%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/190513_FUV-Renderings-for-Fence_2-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/190513_FUV-Renderings-for-Fence_2-scaled.jpg	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:33	583602/583602	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202021%2004:35:45%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/NGT00419-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/NGT00419-scaled.jpg	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:33	69454/69454	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2019:11:31%20GMT	https://newtecons.vn/nha-may-boho-decor-dat-chung-nhan-leed-gold/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/nha-may-boho-decor-dat-chung-nhan-leed-gold/index.html	(from https://newtecons.vn/category/tin-du-an/?page=5)
19:13:33	22859223/22859223	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Nov%202021%2006:50:36%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/Overal-scence.png	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/Overal-scence.png	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:33	3448061/3448061	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Nov%202021%2006:49:17%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/3-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/3-scaled.jpg	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:33	1418485/1418485	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202021%2004:24:58%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/a2dc60cbca7a02245b6b-1-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/a2dc60cbca7a02245b6b-1-scaled.jpg	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:34	566134/566134	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Nov%202021%2006:52:51%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/NGT00381-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/NGT00381-scaled.jpg	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:34	503527/503527	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202021%2004:18:26%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/NGT00427-1-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/NGT00427-1-scaled.jpg	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:34	624036/624036	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202021%2004:06:50%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/1-3-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/1-3-scaled.jpg	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:34	848716/848716	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202021%2004:05:34%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/2-1-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/2-1-scaled.jpg	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:35	929079/929079	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202021%2004:05:14%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/190513_FUV-Renderings-for-Fence_3-1-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/190513_FUV-Renderings-for-Fence_3-1-scaled.jpg	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:35	897/897	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2002%20Mar%202023%2003:35:22%20GMT	https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/feed/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/feed/index.html	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:35	74109/74109	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:13:32%20GMT	https://newtecons.vn/category/tin-du-an/?page=7	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/category/tin-du-an/index235c.html	(from https://newtecons.vn/category/tin-du-an/?page=5)
19:13:35	17996/17996	---MCZ	200	added ('OK')	application/json	date:Mon,%2013%20Mar%202023%2012:13:33%20GMT	https://newtecons.vn/wp-json/wp/v2/posts/11368	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/wp/v2/posts/11368.json	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Mar%202023%2012:13:33%20GMT	https://newtecons.vn/?p=9436	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/index1bf7.html	(from https://newtecons.vn/newtecons-tower-bieu-tuong-kieu-hanh-cua-nguoi-newtecons/)
19:13:35	3403/3403	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Mar%202023%2012:13:33%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi%2F	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embed80fa-2.json	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:36	1004/1004	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2002%20Mar%202023%2003:35:22%20GMT	https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/feed/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/feed/index.html	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Mar%202023%2012:13:33%20GMT	https://newtecons.vn/?p=9851	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/index64c6.html	(from https://newtecons.vn/dau-an-newtecons-tai-dai-hoc-fulbright-viet-nam-hanh-trinh-dung-xay-du-an-tieu-chuan-my/)
19:13:36	3623/3623	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Mar%202023%2012:13:34%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi%2F&format=xml	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embed5904	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:36	912/912	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2002%20Mar%202023%2003:35:22%20GMT	https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/feed/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/feed/index.html	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:36	697052/697052	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Aug%202022%2009:23:06%20GMT	https://newtecons.vn/wp-content/uploads/2022/08/1-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/08/1-scaled.jpg	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Mar%202023%2012:13:34%20GMT	https://newtecons.vn/?p=11368	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/index6ab8.html	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:36	1463940/1463940	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Aug%202022%2002:16:17%20GMT	https://newtecons.vn/wp-content/uploads/2022/08/banner_web_update-e1659665773576.png	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/08/banner_web_update-e1659665773576.png	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:37	542996/542996	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Aug%202022%2009:25:26%20GMT	https://newtecons.vn/wp-content/uploads/2022/08/NEW01993-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/08/NEW01993-scaled.jpg	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:37	584598/584598	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Aug%202022%2009:23:58%20GMT	https://newtecons.vn/wp-content/uploads/2022/08/18-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/08/18-scaled.jpg	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:37	1203204/1203204	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Aug%202022%2002:08:39%20GMT	https://newtecons.vn/wp-content/uploads/2022/08/ipiccy_image-2.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/08/ipiccy_image-2.jpg	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:37	1292443/1292443	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Aug%202022%2010:36:58%20GMT	https://newtecons.vn/wp-content/uploads/2022/08/ipiccy_image.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/08/ipiccy_image.jpg	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
19:13:37	535223/535223	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Aug%202022%2009:23:16%20GMT	https://newtecons.vn/wp-content/uploads/2022/08/02-Phong-Thiet-bi-Newtecons_Gan-ket-3-mien-Bac-Trung-Nam-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/08/02-Phong-Thiet-bi-Newtecons_Gan-ket-3-mien-Bac-Trung-Nam-scaled.jpg	(from https://newtecons.vn/ngay-truyen-thong-2022-hanh-phuc-khi-sum-hop-tai-ngoi-nha-moi/)
